fid,Baumnummer,Hoehe,Gattung,gebiet,Kronendurchm,pflanzjahr,strasse,Stammdurchm,longitude,latitude
"89165","7482","18","Betula pendula, Sandbirke",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"49",11.5934741986,52.1566906411
"89166","7484","9","Salix spec., Weide",Liegenschaftsservice,13,,Bäume - Liegenschaftsservice,"159",11.5936144523,52.1566384536
"89167","7485","8","Salix spec., Weide",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"102",11.5936917211,52.1566924202
"89168","7486","20","Betula pendula, Sandbirke",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"37",11.5936086014,52.1567565704
"89169","7487","19","Betula pendula, Sandbirke",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"53",11.5935705196,52.1567554298
"89170","7488","19","Betula pendula, Sandbirke",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"31",11.5935261945,52.1567475020
"89171","7489","11","Acer pseudoplatanus, Berg-Ahorn",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"23",11.5934325590,52.1567364322
"89172","7490","11","Acer pseudoplatanus, Berg-Ahorn",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"57",11.5934242441,52.1567744757
"89173","7491","6","Juglans regia, Walnuss",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"32",11.5934147452,52.1569882682
"89174","7492","14","Acer pseudoplatanus, Berg-Ahorn",Liegenschaftsservice,9,,Bäume - Liegenschaftsservice,"55",11.5930832441,52.1570807243
"89175","7493","8","Acer pseudoplatanus, Berg-Ahorn",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"38",11.5931416750,52.1570672085
"89176","7494","12","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"18",11.5933496022,52.1571176716
"89177","7495","9","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"20",11.5936032415,52.1571647004
"89178","7496","12","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"43",11.5936506916,52.1571785848
"89179","7497","11","Acer negundo, Eschenahorn",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"21",11.5936619084,52.1569993775
"89180","7498","10","Acer negundo, Eschenahorn",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"26",11.5938487716,52.1570521916
"89181","7499","9","Acer pseudoplatanus, Berg-Ahorn",Liegenschaftsservice,2,,Bäume - Liegenschaftsservice,"18",11.5939228746,52.1570441760
"89182","7500","13","Acer pseudoplatanus, Berg-Ahorn",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"57",11.5940889175,52.1571839605
"89183","7501","8","Ulmus glabra, Bergulme",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"26",11.5937169698,52.1568751418
"89184","7502","12","Populus canadensis Hybride, Schwarzpappel-Hybride",Liegenschaftsservice,9,,Bäume - Liegenschaftsservice,"40",11.5938870645,52.1568659135
"89185","7503","4","Malus sylvestris (communis), Wildapfel",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"38",11.5938620016,52.1568296836
"89186","7505","9","Acer negundo, Eschenahorn",Liegenschaftsservice,9,,Bäume - Liegenschaftsservice,"26",11.5944041749,52.1570736931
"89187","7506","22","Populus nigra ""Italica"", Italienische Pyramiden-Pappel",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"27",11.5945300773,52.1570311731
"89188","7507","8","Acer pseudoplatanus, Berg-Ahorn",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"17",11.5944522465,52.1568620192
"89190","7510","10","Salix alba, Baum-Weide - Kopf-Weide",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"55",11.5941544338,52.1566060679
"89191","7511","11","Salix alba, Baum-Weide - Kopf-Weide",Liegenschaftsservice,9,,Bäume - Liegenschaftsservice,"159",11.5941959811,52.1565838402
"89192","7512","18","Populus canadensis Hybride, Schwarzpappel-Hybride",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"35",11.5941819479,52.1565436805
"89193","7513","9","Acer negundo, Eschenahorn",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"21",11.5944423178,52.1565455944
"89194","7514","8","Acer negundo, Eschenahorn",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"29",11.5944630489,52.1563641092
"89195","7515","8","Acer negundo, Eschenahorn",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"18",11.5945304364,52.1563814214
"89196","7516","10","Acer negundo, Eschenahorn",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"17",11.5946039892,52.1564519264
"89197","7517","9","Acer negundo, Eschenahorn",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"19",11.5946232533,52.1564890031
"89198","7518","8","Acer negundo, Eschenahorn",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"26",11.5946720907,52.1565971032
"89199","7519","18","Robinia pseudoacacia, Robinie",Liegenschaftsservice,11,,Bäume - Liegenschaftsservice,"64",11.5892993881,52.1304742010
"89200","7520","9","Robinia pseudoacacia, Robinie",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"35",11.5796017003,52.1041954157
"89201","7521","4","Malus spec., Apfel",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"13",11.5801493622,52.1040691230
"89202","7522","4","Malus spec., Apfel",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"26",11.5802414939,52.1040763683
"89203","7523","6","Salix alba, Baum-Weide - Kopf-Weide",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"38",11.5804618138,52.1041386315
"89204","7524","10","Prunus avium, Vogelkirsche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"45",11.5806247836,52.1041283175
"89205","7525","10","Prunus avium, Vogelkirsche",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"46",11.5805993000,52.1041523475
"89206","7526","9","Prunus spec., Kirsche, Pflaume",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"22",11.5807396391,52.1041294891
"89207","7527","14","Juglans regia, Walnuss",Liegenschaftsservice,11,,Bäume - Liegenschaftsservice,"62",11.5806463957,52.1042395376
"89208","7528","9","Pyrus communis, Gemeine Birne",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"41",11.5807911287,52.1042952720
"89209","7529","12","Pinus silvestris, Gemeine Kiefer - Wald-Kiefer",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"44",11.5808320318,52.1042246801
"89210","7530","18","Picea abies, Gemeine Fichte - Rot-Fichte",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"48",11.5808910394,52.1042753673
"89211","7531","8","Salix alba, Baum-Weide - Kopf-Weide",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"96",11.5809133875,52.1043158861
"89212","7532","5","Malus spec., Apfel",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"29",11.5810378378,52.1043668484
"89214","7534","4","Malus spec., Apfel",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"28",11.5811722484,52.1043020320
"89215","7535","5","Malus spec., Apfel",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"22",11.5811763831,52.1042623721
"89216","7536","4","Malus spec., Apfel",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"20",11.5811817255,52.1042259232
"89220","7540","18","Ulmus glabra, Bergulme",Liegenschaftsservice,10,,Bäume - Liegenschaftsservice,"84",11.5805846020,52.1043605883
"89221","7541","10","Acer platanoides, Spitz-Ahorn",Liegenschaftsservice,10,,Bäume - Liegenschaftsservice,"49",11.5703904305,52.1605720938
"89222","7542","10","Populus canadensis Hybride, Schwarzpappel-Hybride",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"19",11.5704137110,52.1606639437
"89223","7543","8","Populus canadensis Hybride, Schwarzpappel-Hybride",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"15",11.5707543160,52.1606596643
"89224","7544","6","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"10",11.5711109215,52.1607350721
"89225","7545","10","Acer pseudoplatanus, Berg-Ahorn",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"22",11.5713248184,52.1607497417
"89226","7546","4","Malus spec., Apfel",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"18",11.5716395481,52.1607861327
"89227","7547","4","Malus spec., Apfel",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"16",11.5717765051,52.1608079655
"89228","7548","10","Acer platanoides, Spitz-Ahorn",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"29",11.5718618829,52.1608583520
"89229","7549","6","Acer negundo, Eschenahorn",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"13",11.5718907586,52.1611485540
"89230","7550","8","Acer negundo, Eschenahorn",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"16",11.5718636101,52.1611494160
"89231","7551","8","Acer negundo, Eschenahorn",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"17",11.5717411405,52.1611962432
"89232","7552","14","Acer platanoides, Spitz-Ahorn",Liegenschaftsservice,9,,Bäume - Liegenschaftsservice,"42",11.5711242596,52.1612301128
"89235","7555","12","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"43",11.5703608003,52.1608901009
"89236","7556","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"22",11.5703385134,52.1609144181
"89237","7557","5","Malus spec., Apfel",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"23",11.5703055100,52.1608974216
"89238","7558","14","Picea abies, Gemeine Fichte - Rot-Fichte",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"19",11.5704926047,52.1609468503
"89239","7559","4","Malus spec., Apfel",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"19",11.5704916396,52.1609225005
"89240","7560","2","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,2,,Bäume - Liegenschaftsservice,"16",11.5705523024,52.1609145229
"89241","7561","8","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"17",11.5710268815,52.1612023799
"89242","7562","8","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"16",11.5710272481,52.1611732348
"89546","7563","10","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"12",11.5710253143,52.1611447693
"89547","7564","12","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"14",11.5709922194,52.1611338003
"89548","7565","13","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"42",11.5709857552,52.1611256677
"89549","7566","11","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"19",11.5708664804,52.1610377099
"89550","7567","12","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"19",11.5708587650,52.1610281658
"89551","7568","9","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"16",11.5707064622,52.1609456044
"89552","7569","12","Acer platanoides, Spitz-Ahorn",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"27",11.5706160626,52.1608334551
"89553","7570","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"24",11.5710782662,52.1612566558
"89554","7571","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"20",11.5710628798,52.1612560921
"89555","7573","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"19",11.5710350652,52.1612783717
"89556","7574","8","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"18",11.5709897844,52.1612843054
"89557","7575","13","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"22",11.5709655546,52.1612774596
"89558","7576","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"41",11.5709554547,52.1612950362
"89559","7577","12","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"22",11.5709476460,52.1613092355
"89560","7578","10","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"15",11.5709266975,52.1613009692
"89561","7579","13","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"16",11.5709169281,52.1612887720
"89562","7580","15","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"68",11.5708995717,52.1612717941
"89563","7581","15","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"48",11.5706609543,52.1613204335
"89564","7582","15","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,10,,Bäume - Liegenschaftsservice,"51",11.5706335012,52.1613134781
"89565","7583","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"15",11.5706191579,52.1613005712
"89566","7584","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"18",11.5706050030,52.1612985417
"89567","7585","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"23",11.5706116797,52.1612849966
"89568","7586","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"22",11.5705338407,52.1613552201
"89569","7587","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"15",11.5705108239,52.1613415132
"89570","7588","16","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"25",11.5705284932,52.1613334839
"89571","7589","13","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"19",11.5704747317,52.1613013822
"89572","7590","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"21",11.5704694587,52.1612885474
"89573","7591","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"24",11.5703822373,52.1612949456
"89574","7592","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"64",11.5703112436,52.1613469439
"89575","7593","16","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"25",11.5701985695,52.1612542551
"89576","7594","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"28",11.5701637687,52.1613050146
"89577","7595","13","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"17",11.5702201646,52.1612991087
"89578","7596","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"18",11.5701988821,52.1613281703
"89580","7597","13","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"13",11.5702752554,52.1612959292
"89581","7598","12","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"13",11.5702527961,52.1613324805
"89582","7599","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"64",11.5702744047,52.1613826397
"89583","7600","15","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"40",11.5701794476,52.1614019764
"89584","7601","16","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"37",11.5702191249,52.1614129821
"89585","7602","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"80",11.5704092609,52.1613553286
"89586","7603","16","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"28",11.5703592045,52.1613925716
"89587","7604","16","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"57",11.5703225750,52.1614141439
"89588","7605","14","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"32",11.5703102976,52.1614370738
"89589","7606","15","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"40",11.5703122217,52.1614628416
"89590","7607","15","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,5,,Bäume - Liegenschaftsservice,"38",11.5701636305,52.1614446780
"89591","7608","15","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"20",11.5701800235,52.1614576302
"89592","7609","13","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"22",11.5701964258,52.1614732800
"89593","7610","16","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"64",11.5701555135,52.1614839743
"89594","7611","14","Aesculus hippocastanum, Roßkastanie",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"45",11.6486436472,52.1007165981
"89595","7612","14","Aesculus hippocastanum, Roßkastanie",Liegenschaftsservice,7,,Bäume - Liegenschaftsservice,"40",11.6486553237,52.1007115692
"89596","7613","14","Aesculus hippocastanum, Roßkastanie",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"37",11.6486029116,52.1006970094
"89597","7614","12","Fraxinus excelsior, Gemeine Esche",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"22",11.6485282035,52.1006758462
"89598","7615","16","Robinia pseudoacacia, Robinie",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"46",11.6486799411,52.1006883530
"89599","7616","16","Robinia pseudoacacia, Robinie",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"45",11.6486313815,52.1006722677
"89600","7617","16","Robinia pseudoacacia, Robinie",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"29",11.6487326671,52.1006958911
"89601","7618","10","Robinia pseudoacacia, Robinie",Liegenschaftsservice,2,,Bäume - Liegenschaftsservice,"18",11.6487603526,52.1006850165
"89602","7619","16","Robinia pseudoacacia, Robinie",Liegenschaftsservice,4,,Bäume - Liegenschaftsservice,"40",11.6487789100,52.1006802825
"89603","7620","16","Robinia pseudoacacia, Robinie",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"47",11.6486635822,52.1006365605
"89604","7621","18","Robinia pseudoacacia, Robinie",Liegenschaftsservice,6,,Bäume - Liegenschaftsservice,"52",11.6487268859,52.1006229966
"89605","7622","16","Robinia pseudoacacia, Robinie",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"71",11.6487791920,52.1006037444
"89606","7623","12","Robinia pseudoacacia, Robinie",Liegenschaftsservice,3,,Bäume - Liegenschaftsservice,"23",11.6487940926,52.1005865922
"89607","7624","16","Robinia pseudoacacia, Robinie",Liegenschaftsservice,8,,Bäume - Liegenschaftsservice,"68",11.6488499513,52.1005878545
"89608","7625","16","Robinia pseudoacacia, Robinie",Liegenschaftsservice,10,,Bäume - Liegenschaftsservice,"115",11.6488256357,52.1005742819
"89609","7626","16","Robinia pseudoacacia, Robinie",Liegenschaftsservice,10,,Bäume - Liegenschaftsservice,"66",11.6488760569,52.1005798932
